subscription_id,customer_id,subscription_start_date,return_date,follow_up_subscription_id,churned,csat_score,csat_classification,filed_complaint,total_damage_amount,excess_mileage_amount,pickup_fee_amount,damage_item_count,has_paid_scratch,has_paid_dent,has_paid_stonechip,has_paid_cleaning,has_paid_defect,has_paid_missing_part,scratch_amount,dent_amount,stonechip_amount,cleaning_amount,defect_amount,return_year
16926293823,349338951,2024-01-20,2024-07-22,,1,-1,,0,0,0,199,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
13304265381,227379251,2023-05-23,2023-11-21,,1,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12621788564,191553851,2023-06-02,2024-05-31,,1,-1,,1,150,0,199,6,1,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0,2024
16728020124,537073051,2024-01-23,2025-01-24,,1,-1,,1,2600.06,372.3,249,6,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1262.16,2025
12458006645,408307751,2023-03-28,2023-10-06,,1,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
11509568633,354771251,2023-01-23,2024-02-23,16132856719,0,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
13116177517,432014751,2023-05-17,2025-05-16,,1,-1,,0,0,0,249,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
9621329698,115611252,2022-09-27,2023-03-30,,1,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
46288832318,164520312171,2025-10-29,2025-11-25,,1,-1,,0,0,32,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
9545171760,230234851,2022-08-09,2023-09-05,13694102159,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7262936175,134401801,2022-01-28,2023-02-07,,1,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
10015829677,111105351,2022-11-04,2023-11-21,15311321229,0,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12279269030,400041352,2023-03-06,2024-04-10,,1,-1,,1,693.78,0,294.12,6,1,0,0,0,0,1,250.0,0.0,0.0,0.0,0.0,2024
19180253544,13054423912,2024-06-11,2025-06-11,33821984351,0,-1,,0,359.27,0,0,3,0,1,0,0,1,0,0.0,120.0,0.0,0.0,239.27,2025
8711857240,221126902,2022-05-16,2023-05-25,,1,5,Promoter,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
20773425278,452329551,2024-07-22,2025-01-22,31360628325,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
15952673087,364630201,2024-02-01,2025-02-01,21322761246,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
12097378327,168761651,2023-02-24,2024-03-29,,1,1,Detractor,0,2030,159.68,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
17459512760,577698657,2024-03-14,2025-03-09,,1,4,Promoter,0,0,0,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
10916032610,327144801,2022-12-07,2023-12-07,15919161863,0,-1,,0,0,1256.22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
11399807021,353553401,2023-01-27,2024-01-03,,1,-1,,0,0,0,199,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
18050852664,5953301,2024-04-02,2025-03-12,33073295467,0,-1,,0,120,0,0,1,1,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,2025
5785529500,97255701,2021-12-20,2023-01-24,,1,-1,,0,1110,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
11869767756,378134151,2023-03-14,2024-03-14,,1,-1,,0,0,64.54,199,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
5886894416,63987251,2021-10-13,2022-10-18,,1,-1,,0,2936.51,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
16097340962,358081301,2024-02-14,2024-08-09,19580139186,0,5,Promoter,0,120,0,0,4,1,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,2024
10109085505,240446751,2022-09-19,2023-09-19,14357912933,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
15891435030,519571651,2023-12-01,2024-12-05,,1,-1,,0,240,255.64,249,11,1,0,0,0,0,0,240.0,0.0,0.0,0.0,0.0,2024
7794792788,99784401,2022-02-28,2023-04-03,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12346383264,186682802,2023-03-21,2024-09-23,35401978188,0,-1,,0,1088.79,0,249,8,1,0,0,0,1,0,365.72,0.0,0.0,0.0,723.0699999999999,2024
5268124456,70143201,2021-06-30,2022-08-02,9669204898,0,5,Promoter,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
17157174822,557766651,2024-02-21,2025-02-20,,1,1,Detractor,0,150,412.62,249,2,1,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0,2025
7865747870,57067301,2022-05-30,2023-06-29,,1,1,Detractor,0,173.12,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
8557830575,76288151,2022-06-13,2023-06-05,12814063030,0,1,Detractor,0,2575.7,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
23268072512,67751130942,2024-11-08,2025-11-02,,1,-1,,0,0,934.75,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
6304699685,126239001,2021-10-28,2022-11-29,,1,-1,,0,909.11,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
29917018936,545266001,2025-01-17,2025-07-11,,1,-1,,0,1000,0,249,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
13793598492,385588001,2023-07-05,2025-07-04,,1,1,Detractor,1,905.67,0,249,6,0,0,0,0,1,0,0.0,0.0,0.0,0.0,905.67,2025
21087725185,18096284934,2024-08-19,2025-11-19,44149172151,0,-1,,0,134.72,0,0,9,0,0,0,0,1,0,0.0,0.0,0.0,0.0,134.72,2025
8220831653,195461701,2022-04-19,2022-05-13,8808167292,0,-1,,0,500,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12150958498,164009451,2023-03-04,2024-03-06,,1,-1,,1,2485.39,252.7,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
12530121559,166942251,2023-06-06,2025-06-05,28589355193,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
17388573984,573251301,2024-04-15,2025-04-17,,1,-1,,0,3897.5,1646.15,249,16,1,1,1,0,0,0,1677.5,460.0,1580.0,0.0,0.0,2025
28336298679,320476351,2024-11-07,2025-05-09,,1,2,Detractor,0,0,0,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
5051519065,57307351,2021-06-14,2022-07-15,8866362641,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
6273616292,81820751,2021-10-28,2022-04-28,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
4083258788,38284601,2021-03-16,2022-01-04,6321565483,0,-1,,0,150,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
8775081841,80423651,2022-08-03,2023-07-24,13260196227,0,1,Detractor,0,77.43,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
6861116561,146109951,2021-12-06,2022-12-06,10663686969,0,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
11929771134,186482601,2023-03-23,2024-03-22,,1,4,Promoter,1,1890,0,249,6,1,0,0,0,0,0,1890.0,0.0,0.0,0.0,0.0,2024
9029960484,236559801,2022-06-08,2023-06-13,,1,-1,,0,815.6,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
5623904629,88916401,2021-07-27,2022-07-29,,1,-1,,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12355952152,185931301,2023-04-06,2024-10-07,,1,3,Detractor,1,500,0,249,8,0,0,1,0,0,0,0.0,0.0,500.0,0.0,0.0,2024
12621171598,412855204,2023-04-27,2024-04-25,,1,-1,,0,1085,30.25,249,5,1,1,0,0,1,0,465.0,120.0,0.0,0.0,500.0,2024
5550114124,74704051,2021-12-15,2022-12-15,,1,-1,,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
6345737284,99959501,2021-10-28,2022-10-24,,1,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
14850343030,289757351,2023-09-06,2024-08-30,20761453674,0,-1,,0,540,0,0,1,1,0,0,0,0,0,540.0,0.0,0.0,0.0,0.0,2024
5869209248,11143851,2021-11-08,2022-12-02,,1,-1,,0,923.55,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
5408724240,78762101,2021-06-14,2022-06-17,,1,-1,,0,200,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
11671817744,155921101,2023-03-21,2024-03-22,,1,-1,,1,0,2846.75,199,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
28561134472,54560291409,2024-11-27,2025-11-27,,1,-1,,0,0,20.8,249,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
5116687541,64211251,2021-05-14,2022-05-17,,1,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12290172730,60021851,2023-03-10,2023-09-07,,1,-1,,0,90,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
22132343823,576224451,2025-03-24,2025-09-25,37512490554,0,-1,,0,220,492.48,0,6,0,0,0,0,1,0,0.0,0.0,0.0,0.0,220.0,2025
18697810360,443842901,2024-07-26,2025-03-02,,1,-1,,1,2587.18,0,249,13,1,0,0,0,1,0,501.14,0.0,0.0,0.0,1646.54,2025
10662122640,316293801,2022-11-18,2023-11-17,,1,-1,,0,1325,0,0,5,1,0,0,0,1,0,325.0,0.0,0.0,0.0,500.0,2023
5275774251,70512351,2021-07-21,2022-07-25,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
20679876011,38148986532,2024-07-19,2024-08-27,21070613901,0,-1,,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
8975938957,77730651,2022-07-27,2023-01-27,10708931380,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
20281099861,450733451,2024-08-30,2025-08-29,38849855596,0,-1,,0,525,0,0,2,1,0,0,0,0,0,180.0,0.0,0.0,0.0,0.0,2025
16182160191,528776501,2023-12-06,2024-12-10,,1,-1,,0,120,0,249,2,1,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,2024
14073832845,463375351,2023-07-19,2024-07-18,,1,1,Detractor,0,400.77,2375.84,249,4,1,0,0,0,0,0,400.77,0.0,0.0,0.0,0.0,2024
17130011794,565146151,2024-02-01,2025-06-30,,1,1,Detractor,1,1601.1,0,249,7,1,0,0,0,0,0,1601.1,0.0,0.0,0.0,0.0,2025
7157681802,131642501,2022-01-03,2022-12-19,,1,1,Detractor,0,946.52,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12543560261,46116001,2023-04-12,2024-04-12,17452335618,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
9972772119,285008901,2022-09-08,2023-03-08,11588200762,0,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
14503109031,286181751,2023-09-18,2024-09-23,,1,4,Promoter,0,109.3,1632.78,249,8,0,0,0,0,1,0,0.0,0.0,0.0,0.0,109.3,2024
20810323242,38789502877,2024-07-24,2025-09-25,35534999062,0,-1,,0,1220,0,0,9,0,1,0,0,1,0,0.0,220.0,0.0,0.0,1000.0,2025
13015012737,427257451,2023-04-25,2024-05-28,,1,2,Detractor,1,1500.36,0,199,10,1,0,0,0,0,0,466.86,0.0,0.0,0.0,0.0,2024
19153002361,445349901,2024-05-24,2025-05-18,,1,1,Detractor,0,229,0,0,11,1,0,0,0,0,0,229.0,0.0,0.0,0.0,0.0,2025
10696014449,109345301,2022-11-25,2023-12-06,,1,-1,,1,1805.61,34.02,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
19413815678,449372351,2024-06-14,2025-08-15,,1,-1,,0,325,0,249,6,1,0,0,0,0,0,325.0,0.0,0.0,0.0,0.0,2025
15666343034,102491719,2023-10-25,2024-10-24,22918977455,0,-1,,0,1770.03,416.16,0,10,1,0,0,0,1,0,736.44,0.0,0.0,0.0,1033.59,2024
13227862629,232289351,2023-08-30,2024-08-29,21269007116,0,-1,,0,500,4944.96,0,3,0,0,1,0,0,0,0.0,0.0,500.0,0.0,0.0,2024
36537263440,540497051,2025-05-14,2025-12-22,,1,-1,,0,640,0,249,6,1,0,1,0,1,0,140.0,0.0,250.0,0.0,250.0,2025
20188608033,113508851,2024-06-25,2024-09-30,,1,5,Promoter,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
22095961693,17761187968,2024-09-30,2025-10-01,38840876935,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
5463129150,78713151,2021-07-06,2022-07-07,8944758021,0,-1,,0,512,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
34291355275,104030392907,2025-04-16,2025-10-16,,1,1,Detractor,0,2880,1006.14,249,7,1,1,0,0,0,0,1620.0,1260.0,0.0,0.0,0.0,2025
7419843206,163104101,2022-02-01,2022-05-03,,1,-1,,0,630.31,0,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
9139017101,209205401,2022-07-13,2023-07-13,,1,-1,,0,400,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
8674218528,77897101,2022-07-13,2023-08-07,14377142886,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
16505577306,536142451,2024-04-30,2025-04-28,35273073270,0,-1,,1,7425,5177.28,0,20,1,1,0,1,0,0,1195.0,4360.0,0.0,100.0,0.0,2025
21513794683,48758120475,2024-11-25,2025-11-25,45137621381,0,-1,,0,1132.5,0,0,19,1,0,0,0,0,0,132.5,0.0,0.0,0.0,0.0,2025
9890721158,279943351,2022-09-14,2023-09-14,14556874863,0,3,Detractor,0,1081.53,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
16712347761,313111552,2024-02-09,2025-02-24,,1,-1,,0,1048.58,826.76,249,8,1,0,0,0,1,0,379.82,0.0,0.0,0.0,668.76,2025
22493374898,60474060195,2024-10-18,2025-04-17,,1,-1,,0,0,0,249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
13940254366,294564201,2023-08-22,2025-08-22,41183938432,0,-1,,0,771.65,0,0,5,1,0,0,0,0,0,771.65,0.0,0.0,0.0,0.0,2025
30853828146,595877201,2025-05-17,2025-08-20,38308123941,0,1,Detractor,0,890,0,0,10,1,0,0,0,0,0,890.0,0.0,0.0,0.0,0.0,2025
11251619914,346259301,2023-01-30,2024-01-31,,1,5,Promoter,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
9378476633,253137351,2022-07-26,2023-08-18,14392951110,0,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13174694018,434377251,2023-05-17,2024-06-06,17097816622,0,3,Detractor,0,165,1089.3,0,4,1,1,0,0,0,0,100.0,65.0,0.0,0.0,0.0,2024
5280967217,69072251,2021-08-11,2022-08-11,,1,-1,,0,1000,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
11287347218,345879701,2023-01-13,2025-01-15,,1,-1,,0,26.26,0,249,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,26.26,2025
9749113647,271440051,2022-09-05,2023-10-05,,1,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
8711684460,215148201,2022-05-31,2022-12-01,,1,2,Detractor,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
9522789638,260883551,2022-08-03,2023-02-02,,1,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7795509667,171190001,2022-02-18,2023-03-17,,1,5,Promoter,0,2.74,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
6187361313,111018905,2021-11-25,2022-11-28,10186993056,0,-1,,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
8419421037,207405151,2022-04-29,2022-10-27,17347694670,0,-1,,0,740,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
15326186300,500995951,2023-12-01,2024-11-27,,1,-1,,0,305,0,249,3,1,0,0,0,0,0,210.0,0.0,0.0,0.0,0.0,2024
8134639182,180093852,2022-03-31,2022-05-30,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
10299694957,297521651,2022-10-12,2023-10-11,14746729320,0,3,Detractor,0,500,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
18959235654,16624155540,2024-05-14,2025-04-01,,1,-1,,0,527.5,1975.25,249,4,1,0,0,0,0,0,277.5,0.0,0.0,0.0,0.0,2025
13320824174,434470301,2023-07-06,2024-06-25,19645834880,0,-1,,0,512.5,273.47,0,3,1,0,0,0,0,0,512.5,0.0,0.0,0.0,0.0,2024
6454300330,83350451,2021-10-18,2022-07-21,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
18485113452,9947011489,2024-04-17,2025-04-16,,1,-1,,0,0,0,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
13337488446,442635451,2023-08-17,2024-08-22,,1,-1,,0,500,17.82,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
11993430284,388058851,2023-02-20,2024-08-19,,1,4,Promoter,1,240,0,249,4,0,1,0,1,0,0,0.0,90.0,0.0,150.0,0.0,2024
5447769861,79809951,2021-07-16,2022-07-05,9172679430,0,5,Promoter,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
5181442930,43215051,2021-05-21,2022-05-11,11489213811,0,-1,,0,550,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
30851197784,15433039226,2025-05-15,2025-10-22,45444397669,0,5,Promoter,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
28211715108,68957877335,2025-01-17,2025-07-15,,1,-1,,0,395,167.69,249,3,1,0,0,0,0,0,205.0,0.0,0.0,0.0,0.0,2025
21540019613,48785385572,2024-09-06,2025-03-25,34273433652,0,4,Promoter,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
8290315355,199228401,2022-04-28,2023-05-04,11721724821,0,5,Promoter,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
9513774637,127374951,2022-11-23,2023-11-23,14823082343,0,-1,,1,1007.5,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13321386370,441815901,2023-06-01,2024-12-06,,1,-1,,0,120,0,249,5,1,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,2024
15687239700,428173001,2023-12-20,2024-12-19,23354266504,0,2,Detractor,0,1662.6,3295,0,11,1,1,0,0,1,0,195.0,465.0,0.0,0.0,1002.6,2024
12203416589,396731401,2023-03-02,2024-04-02,,1,1,Detractor,1,2170,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
7905388350,48590651,2022-05-13,2023-04-14,12476658179,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
17241408376,478026951,2024-02-29,2025-02-21,32846230572,0,-1,,0,1261.48,938.75,0,6,1,0,1,0,0,0,126.53,0.0,500.0,0.0,0.0,2025
5401036838,73010301,2021-06-16,2022-06-17,,1,-1,,0,500,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
8663045802,215322701,2022-05-19,2023-06-21,,1,-1,,0,285.76,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
5753799463,96068305,2021-10-27,2022-10-27,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
22204383049,57012136110,2024-10-10,2025-11-13,51882070846,0,-1,,0,913.27,0,249,5,0,0,0,0,1,0,0.0,0.0,0.0,0.0,913.27,2025
21070613901,38148986532,2024-08-26,2025-07-24,39807693681,0,1,Detractor,0,0,0,0,8,1,1,0,0,0,0,180.0,120.0,0.0,0.0,0.0,2025
20589464943,35706635389,2024-07-24,2025-07-23,38713431954,0,-1,,0,860,175.75,0,5,1,0,0,0,0,1,530.0,0.0,0.0,0.0,0.0,2025
13666281024,450893301,2023-06-28,2025-06-24,,1,-1,,0,120,507.43,0,1,1,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,2025
34960528542,88682132101,2025-06-02,2025-12-15,48708333918,0,-1,,0,2840,287.04,0,8,1,0,0,0,1,0,1840.0,0.0,0.0,0.0,1000.0,2025
10394009964,301226501,2022-10-19,2023-10-18,,1,-1,,0,689.94,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
14754727823,483338551,2023-09-04,2024-06-07,18647017619,0,-1,,0,50,0,0,15,1,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,2024
10196088334,293375251,2022-09-30,2023-03-28,,1,-1,,0,30,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13062576790,429539551,2023-05-09,2024-05-14,,1,-1,,0,318.64,380.71,249,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2024
10829202837,130588901,2023-03-14,2024-03-19,16560535313,0,2,Detractor,1,320,0,0,7,1,0,0,0,0,0,320.0,0.0,0.0,0.0,0.0,2024
20744927024,36368027490,2024-07-23,2024-12-05,,1,1,Detractor,0,0,0,249,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
18001687831,397984701,2024-04-29,2024-11-12,21169444137,0,-1,,0,150,0,0,4,1,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0,2024
8341952338,51862601,2022-04-07,2022-10-05,,1,-1,,0,1350.67,0,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12358337172,189921551,2023-03-10,2024-03-11,22030732433,0,3,Detractor,0,0,2707.68,249,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
17629169756,232244551,2024-06-04,2025-06-04,34153061155,0,-1,,0,160,0,0,3,1,0,1,0,0,0,75.0,0.0,85.0,0.0,0.0,2025
6914965084,148279601,2022-02-11,2023-03-24,12023355485,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
5339943507,74613451,2021-07-12,2022-07-04,8935688352,0,4,Promoter,0,50,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
29539676005,79068404370,2025-01-09,2025-12-30,38708544166,0,1,Detractor,0,1794.46,0,0,8,1,0,0,0,1,0,794.4599999999999,0.0,0.0,0.0,1000.0,2025
11080735084,217692601,2023-01-18,2023-07-24,,1,1,Detractor,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
11964035154,386950901,2023-05-04,2024-06-06,18093827488,0,-1,,0,1728.26,0,199,6,1,0,0,0,0,0,198.93,0.0,0.0,0.0,0.0,2024
8361742713,120427901,2022-04-21,2023-04-24,12378928005,0,1,Detractor,0,515,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7843843166,174448851,2022-04-06,2022-06-13,,1,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
8391088241,201730351,2022-04-27,2023-03-29,,1,3,Detractor,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
20627383203,31690995293,2024-08-16,2025-08-18,37027874369,0,-1,,0,145,0,0,8,1,0,0,0,0,0,145.0,0.0,0.0,0.0,0.0,2025
17448330922,577136401,2024-03-01,2025-03-04,29116357928,0,1,Detractor,0,280,0,0,5,1,0,0,1,0,0,180.0,0.0,0.0,100.0,0.0,2025
8818286885,189078803,2022-05-12,2023-05-12,13069914626,0,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
29742940329,65344521254,2024-12-09,2025-06-06,,1,-1,,0,0,0,249,2,1,0,0,0,0,0,90.0,0.0,0.0,0.0,0.0,2025
11944295576,228871351,2023-07-06,2024-07-05,18681935979,0,-1,,0,394.17,44,249,15,1,0,0,0,0,1,243.79000000000002,0.0,0.0,0.0,0.0,2024
18845127840,433001801,2024-05-14,2025-05-12,,1,2,Detractor,0,420,0,249,4,1,0,0,0,0,0,420.0,0.0,0.0,0.0,0.0,2025
6899682119,113842851,2021-12-11,2022-12-09,,1,-1,,0,450,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
10309343597,2280601,2022-10-17,2023-10-17,15317127690,0,-1,,0,0,0,0,3,1,0,0,0,0,0,200.0,0.0,0.0,0.0,0.0,2023
10686018581,299300001,2022-12-09,2024-02-28,,1,4,Promoter,0,0,565.76,199,7,1,0,0,0,1,0,18.14,0.0,0.0,0.0,36.28,2024
20754462981,34188393276,2024-08-05,2025-01-30,,1,1,Detractor,0,150,801.5,249,4,1,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0,2025
10439510081,301962201,2022-10-20,2023-04-25,,1,-1,,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
17808228140,579765951,2024-03-19,2025-03-19,33515517253,0,-1,,0,783.48,434.25,0,3,0,0,1,0,0,0,0.0,0.0,783.48,0.0,0.0,2025
42402765153,137698861665,2025-08-21,2025-09-12,,1,5,Promoter,0,0,305.5,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
11498040976,359643101,2023-01-20,2024-01-24,,1,-1,,0,1406.18,132.5,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
13795522097,186439651,2023-07-13,2024-08-13,,1,1,Detractor,1,3896.24,0,249,25,1,0,0,1,1,1,1705.3400000000001,0.0,0.0,300.0,508.02,2024
18444663666,9675829924,2024-04-15,2024-10-21,,1,-1,,0,0,0,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
18013775626,547997201,2024-03-20,2025-03-20,,1,-1,,0,0,0,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
