subscription_id,damage_type,damage_category,invoiced_amount
22521400836,Steinschlag,Beleuchtung,0.0
22521400836,Steinschlag,Motorhaube,760.0
22521400836,Steinschlag,Beleuchtung,0.0
22781426558,Steinschlag,Beleuchtung,0.0
22781426558,Steinschlag,Beleuchtung,0.0
22781426558,Steinschlag,Scheibe,0.0
22369269563,Steinschlag,Scheibe,0.0
22369269563,Steinschlag,Motorhaube,0.0
22989701962,Steinschlag,Scheibe,0.0
23232164448,Steinschlag,Scheibe,0.0
12291332449,Steinschlag,Scheibe,120.0
12447259789,Steinschlag,Sonstige,0.0
13674545156,Steinschlag,Scheibe,0.0
12078026937,Steinschlag,Scheibe,0.0
12078026937,Steinschlag,Motorhaube,0.0
12494677913,Steinschlag,Sonstige,0.0
12185703726,Steinschlag,Sonstige,0.0
12279339801,Steinschlag,Sonstige,0.0
12288147811,Steinschlag,Scheibe,892.94
12428633920,Steinschlag,Sonstige,0.0
13537048869,Steinschlag,Scheibe,0.0
18050038327,Steinschlag,Motorhaube,0.0
11699373477,Steinschlag,Sonstige,0.0
12279794735,Steinschlag,Sonstige,0.0
17265888644,Steinschlag,Scheibe,0.0
17415818833,Steinschlag,Scheibe,0.0
17415818833,Steinschlag,Stoßfänger,0.0
34395912737,Steinschlag,Tür,0.0
20589794829,Steinschlag,Scheibe,0.0
20589794829,Steinschlag,Motorhaube,0.0
28897599070,Steinschlag,Sonstige,0.0
28897599070,Steinschlag,Motorhaube,0.0
20717439065,Steinschlag,Motorhaube,0.0
20717439065,Steinschlag,Stoßfänger,0.0
29384944428,Steinschlag,Motorhaube,0.0
29182771891,Steinschlag,Scheibe,0.0
29182771891,Steinschlag,Motorhaube,0.0
29182771891,Steinschlag,Stoßfänger,0.0
20791741455,Steinschlag,Scheibe,0.0
20791741455,Steinschlag,Stoßfänger,0.0
20791741455,Steinschlag,Kotflügel,0.0
28357614941,Steinschlag,Beleuchtung,0.0
28357614941,Steinschlag,Scheibe,0.0
28357614941,Steinschlag,Beleuchtung,0.0
20976948262,Steinschlag,Scheibe,0.0
21796045632,Steinschlag,Motorhaube,0.0
21796045632,Steinschlag,Kotflügel,110.0
21796045632,Steinschlag,Scheibe,1620.0
21796045632,Steinschlag,Sonstige,0.0
11378523425,Steinschlag,Scheibe,500.0
11524206244,Steinschlag,Stoßfänger,100.0
12253414438,Steinschlag,Kotflügel,100.0
11471826800,Steinschlag,Motorhaube,0.0
10565189655,Steinschlag,Scheibe,500.0
10488042131,Steinschlag,Scheibe,500.0
10687625788,Steinschlag,Scheibe,0.0
10979540884,Steinschlag,Motorhaube,0.0
11410081057,Steinschlag,Stoßfänger,100.0
11487766798,Steinschlag,Scheibe,0.0
11626410054,Steinschlag,Scheibe,80.0
11497980185,Steinschlag,Motorhaube,120.0
11497980185,Steinschlag,Stoßfänger,0.0
15582133811,Steinschlag,Scheibe,0.0
16372885898,Steinschlag,Scheibe,0.0
16223044781,Steinschlag,Kotflügel,0.0
16284778049,Steinschlag,Scheibe,0.0
12186600833,Steinschlag,Scheibe,0.0
12854254180,Steinschlag,Scheibe,0.0
13132876327,Steinschlag,Scheibe,0.0
16166036740,Steinschlag,Scheibe,0.0
14710161977,Steinschlag,Scheibe,0.0
14294587010,Steinschlag,Scheibe,500.0
15796536700,Steinschlag,Scheibe,0.0
11014628715,Steinschlag,Kotflügel,30.0
11490542511,Steinschlag,Scheibe,500.0
11421063472,Steinschlag,Sonstige,0.0
11684539225,Steinschlag,Sonstige,0.0
12200431538,Steinschlag,Sonstige,0.0
11971222313,Steinschlag,Sonstige,0.0
11816997695,Steinschlag,Tür,50.0
11564038912,Steinschlag,Sonstige,0.0
10601833986,Steinschlag,Scheibe,0.0
12276450705,Steinschlag,Sonstige,0.0
12088437356,Steinschlag,Sonstige,0.0
12793674320,Steinschlag,Sonstige,0.0
10674463000,Steinschlag,Scheibe,0.0
11509020703,Steinschlag,Scheibe,0.0
11672016548,Steinschlag,Sonstige,0.0
11455733035,Steinschlag,Scheibe,500.0
11564858434,Steinschlag,Stoßfänger,50.0
11398424218,Steinschlag,Karosserie-Säule,0.0
11854980489,Steinschlag,Stoßfänger,0.0
11918108795,Steinschlag,Scheibe,500.0
12084477262,Steinschlag,Motorhaube,30.0
12067351115,Steinschlag,Motorhaube,30.0
12384971897,Steinschlag,Motorhaube,50.0
12384971897,Steinschlag,Kotflügel,50.0
11472087313,Steinschlag,Motorhaube,100.0
12203918365,Steinschlag,Kotflügel,0.0
11994723456,Steinschlag,Kotflügel,0.0
11994723456,Steinschlag,Motorhaube,0.0
12556164702,Steinschlag,Sonstige,0.0
12012594319,Steinschlag,Sonstige,0.0
12408744261,Steinschlag,Stoßfänger,50.0
12408744261,Steinschlag,Motorhaube,50.0
14977527119,Steinschlag,Kotflügel,50.0
14977527119,Steinschlag,Motorhaube,50.0
12763389810,Steinschlag,Sonstige,50.0
12502663859,Steinschlag,Motorhaube,500.0
12502663859,Steinschlag,Karosserie-Säule,50.0
15722263186,Steinschlag,Scheibe,500.0
15373006484,Steinschlag,Kotflügel,90.0
15236034711,Steinschlag,Scheibe,1632.09
12550272416,Steinschlag,Sonstige,0.0
12940605265,Steinschlag,Motorhaube,0.0
12940605265,Steinschlag,Kotflügel,90.0
16212177481,Steinschlag,Scheibe,0.0
12787483209,Steinschlag,Motorhaube,599.59
12787483209,Steinschlag,Kotflügel,558.26
16243566984,Steinschlag,Motorhaube,0.0
16214773838,Steinschlag,Kotflügel,0.0
16214773838,Steinschlag,Scheibe,0.0
16214773838,Steinschlag,Stoßfänger,75.0
16214773838,Steinschlag,Motorhaube,0.0
16165674776,Steinschlag,Scheibe,0.0
16164618243,Steinschlag,Motorhaube,90.0
15213807627,Steinschlag,Stoßfänger,0.0
11350955016,Steinschlag,Stoßfänger,500.0
15570260652,Steinschlag,Scheibe,500.0
15665086835,Steinschlag,Tür,35.65
15937682479,Steinschlag,Sonstige,0.0
13945604637,Steinschlag,Kotflügel,75.0
13945604637,Steinschlag,Kotflügel,75.0
13945604637,Steinschlag,Motorhaube,75.0
14447409842,Steinschlag,Motorhaube,599.59
16163592202,Steinschlag,Motorhaube,0.0
16367434883,Steinschlag,Motorhaube,0.0
16367434883,Steinschlag,Stoßfänger,90.0
14363246146,Steinschlag,Stoßfänger,0.0
15701760387,Steinschlag,Scheibe,500.0
15753503544,Steinschlag,Stoßfänger,0.0
15753503544,Steinschlag,Scheibe,0.0
16393491321,Steinschlag,Scheibe,0.0
14265329202,Steinschlag,Motorhaube,0.0
14265329202,Steinschlag,Scheibe,0.0
14265329202,Steinschlag,Stoßfänger,0.0
14265329202,Steinschlag,Stoßfänger,0.0
14265329202,Steinschlag,Kotflügel,90.0
14495302025,Steinschlag,Scheibe,0.0
14495302025,Steinschlag,Sonstige,0.0
15555341624,Steinschlag,Motorhaube,0.0
17766912356,Steinschlag,Kotflügel,0.0
17766912356,Steinschlag,Scheibe,0.0
17766912356,Steinschlag,Sonstige,0.0
16327672737,Steinschlag,Sonstige,0.0
17524576323,Steinschlag,Scheibe,0.0
15766536882,Steinschlag,Stoßfänger,0.0
15766536882,Steinschlag,Motorhaube,0.0
15313693759,Steinschlag,Scheibe,0.0
15313693759,Steinschlag,Motorhaube,0.0
15313693759,Steinschlag,Kotflügel,0.0
17214862695,Steinschlag,Scheibe,0.0
18149502371,Steinschlag,Kotflügel,0.0
18570964795,Steinschlag,Motorhaube,778.71
18499974299,Steinschlag,Scheibe,500.0
12185785857,Steinschlag,Scheibe,0.0
18944633932,Steinschlag,Motorhaube,75.0
12475157660,Steinschlag,Scheibe,0.0
18893181537,Steinschlag,Stoßfänger,0.0
18893181537,Steinschlag,Motorhaube,0.0
18893181537,Steinschlag,Scheibe,0.0
19735312697,Steinschlag,Scheibe,0.0
20023714691,Steinschlag,Scheibe,500.0
19378726835,Steinschlag,Scheibe,1519.98
10331168286,Steinschlag,Stoßfänger,60.0
11868619565,Steinschlag,Scheibe,0.0
11868619565,Steinschlag,Stoßfänger,0.0
11471706962,Steinschlag,Scheibe,0.0
11471706962,Steinschlag,Stoßfänger,0.0
11439601838,Steinschlag,Scheibe,0.0
11439601838,Steinschlag,Stoßfänger,0.0
11439601838,Steinschlag,Motorhaube,0.0
11626223738,Steinschlag,Scheibe,0.0
11626223738,Steinschlag,Stoßfänger,0.0
11626223738,Steinschlag,Motorhaube,0.0
12264332609,Steinschlag,Sonstige,0.0
10414489857,Steinschlag,Scheibe,0.0
10414489857,Steinschlag,Stoßfänger,0.0
11789161276,Steinschlag,Scheibe,0.0
11789161276,Steinschlag,Motorhaube,0.0
11789161276,Steinschlag,Stoßfänger,0.0
12187306571,Steinschlag,Motorhaube,0.0
12187306571,Steinschlag,Scheibe,0.0
12187306571,Steinschlag,Stoßfänger,0.0
12154444111,Steinschlag,Stoßfänger,0.0
12154444111,Steinschlag,Motorhaube,0.0
12154444111,Steinschlag,Scheibe,0.0
12216330674,Steinschlag,Scheibe,0.0
12216330674,Steinschlag,Stoßfänger,0.0
12279350801,Steinschlag,Scheibe,0.0
11748325303,Steinschlag,Scheibe,0.0
12287168332,Steinschlag,Stoßfänger,0.0
12287168332,Steinschlag,Scheibe,500.0
10617753222,Steinschlag,Stoßfänger,0.0
10617753222,Steinschlag,Scheibe,0.0
10672732206,Steinschlag,Stoßfänger,0.0
10577306515,Steinschlag,Scheibe,0.0
10676327957,Steinschlag,Scheibe,0.0
10676327957,Steinschlag,Stoßfänger,0.0
10819805742,Steinschlag,Stoßfänger,0.0
10819805742,Steinschlag,Scheibe,0.0
10819805742,Steinschlag,Motorhaube,0.0
10781669920,Steinschlag,Motorhaube,0.0
10781669920,Steinschlag,Scheibe,0.0
10781669920,Steinschlag,Stoßfänger,0.0
10600631181,Steinschlag,Scheibe,0.0
10600631181,Steinschlag,Stoßfänger,0.0
10663742864,Steinschlag,Scheibe,0.0
10663742864,Steinschlag,Motorhaube,0.0
10663742864,Steinschlag,Stoßfänger,0.0
10831250813,Steinschlag,Stoßfänger,0.0
10831250813,Steinschlag,Motorhaube,0.0
10720413025,Steinschlag,Stoßfänger,0.0
10720413025,Steinschlag,Scheibe,0.0
10809761314,Steinschlag,Stoßfänger,0.0
10809761314,Steinschlag,Scheibe,0.0
10707010840,Steinschlag,Stoßfänger,0.0
10707010840,Steinschlag,Scheibe,0.0
10880262018,Steinschlag,Stoßfänger,0.0
10880262018,Steinschlag,Motorhaube,0.0
10880262018,Steinschlag,Scheibe,0.0
10661976588,Steinschlag,Stoßfänger,0.0
10661976588,Steinschlag,Scheibe,0.0
10833354789,Steinschlag,Scheibe,0.0
10833354789,Steinschlag,Stoßfänger,0.0
10833354789,Steinschlag,Motorhaube,0.0
10778726145,Steinschlag,Motorhaube,0.0
10778726145,Steinschlag,Scheibe,0.0
10778726145,Steinschlag,Stoßfänger,0.0
11380050227,Steinschlag,Scheibe,0.0
10984354199,Steinschlag,Motorhaube,50.0
11440291171,Steinschlag,Karosserie-Säule,0.0
11440291171,Steinschlag,Stoßfänger,50.0
11439668545,Steinschlag,Scheibe,0.0
11439250358,Steinschlag,Scheibe,0.0
11564518954,Steinschlag,Scheibe,0.0
11492096590,Steinschlag,Stoßfänger,0.0
11492096590,Steinschlag,Motorhaube,0.0
11499555926,Steinschlag,Motorhaube,0.0
11599702091,Steinschlag,Innenraum,0.0
11744763026,Steinschlag,Scheibe,0.0
11501082675,Steinschlag,Kotflügel,60.0
11501082675,Steinschlag,Kotflügel,60.0
11482569363,Steinschlag,Motorhaube,0.0
11482569363,Steinschlag,Scheibe,0.0
11482569363,Steinschlag,Stoßfänger,0.0
11487329398,Steinschlag,Scheibe,0.0
11487329398,Steinschlag,Stoßfänger,0.0
11529976620,Steinschlag,Scheibe,0.0
11389688159,Steinschlag,Scheibe,0.0
11744032616,Steinschlag,Scheibe,0.0
11744032616,Steinschlag,Motorhaube,0.0
11436298647,Steinschlag,Motorhaube,0.0
11436298647,Steinschlag,Innenraum,0.0
11471301686,Steinschlag,Motorhaube,0.0
11646176793,Steinschlag,Sonstige,0.0
11766543973,Steinschlag,Scheibe,0.0
11766543973,Steinschlag,Motorhaube,0.0
11397848915,Steinschlag,Motorhaube,0.0
11616579215,Steinschlag,Scheibe,0.0
11687136108,Steinschlag,Stoßfänger,0.0
11687136108,Steinschlag,Scheibe,0.0
11744292116,Steinschlag,Stoßfänger,0.0
11831241739,Steinschlag,Stoßfänger,0.0
12227791268,Steinschlag,Stoßfänger,0.0
11776438620,Steinschlag,Motorhaube,100.0
12622163217,Steinschlag,Motorhaube,0.0
12477002047,Steinschlag,Tür,0.0
12183149408,Steinschlag,Stoßfänger,0.0
11812674442,Steinschlag,Kotflügel,0.0
11812674442,Steinschlag,Kotflügel,0.0
11812674442,Steinschlag,Motorhaube,0.0
12563060840,Steinschlag,Beleuchtung,0.0
12713540197,Steinschlag,Scheibe,1650.0
12839371929,Steinschlag,Scheibe,500.0
15010052989,Steinschlag,Stoßfänger,0.0
15010052989,Steinschlag,Scheibe,0.0
12963693649,Steinschlag,Motorhaube,0.0
16196931473,Steinschlag,Scheibe,500.0
16196931473,Steinschlag,Motorhaube,50.0
15764030607,Steinschlag,Scheibe,500.0
16175962437,Steinschlag,Kotflügel,0.0
16175962437,Steinschlag,Motorhaube,0.0
16175962437,Steinschlag,Kotflügel,0.0
16163862856,Steinschlag,Scheibe,0.0
15778036249,Steinschlag,Scheibe,1230.0
14891934217,Steinschlag,Scheibe,0.0
16320652984,Steinschlag,Beleuchtung,0.0
16320652984,Steinschlag,Scheibe,0.0
16320652984,Steinschlag,Motorhaube,0.0
16172816959,Steinschlag,Stoßfänger,0.0
15347703946,Steinschlag,Scheibe,0.0
17319954951,Steinschlag,Scheibe,0.0
16366879059,Steinschlag,Motorhaube,0.0
16366879059,Steinschlag,Kotflügel,0.0
20282279602,Steinschlag,Innenraum,0.0
20282279602,Steinschlag,Scheibe,0.0
20506370665,Steinschlag,Scheibe,0.0
18917437292,Steinschlag,Beleuchtung,0.0
18917437292,Steinschlag,Sonstige,0.0
18917437292,Steinschlag,Tür,0.0
18917437292,Steinschlag,Innenraum,0.0
18917437292,Steinschlag,Beleuchtung,0.0
18917437292,Steinschlag,Stoßfänger,225.0
18917437292,Steinschlag,Scheibe,0.0
18917437292,Steinschlag,Innenraum,0.0
20001466768,Steinschlag,Motorhaube,0.0
20001466768,Steinschlag,Scheibe,0.0
34725768510,Steinschlag,Scheibe,0.0
35702227868,Steinschlag,Motorhaube,110.0
12032101158,Steinschlag,Kotflügel,100.0
11095032964,Steinschlag,Scheibe,0.0
11663500453,Steinschlag,Scheibe,0.0
15032064358,Steinschlag,Motorhaube,0.0
15032064358,Steinschlag,Kotflügel,0.0
15032064358,Steinschlag,Scheibe,500.0
15032064358,Steinschlag,Kotflügel,0.0
16528352344,Steinschlag,Scheibe,500.0
15763843681,Steinschlag,Scheibe,0.0
9286571440,Steinschlag,Motorhaube,0.0
9286571440,Steinschlag,Kotflügel,0.0
11400044805,Steinschlag,Sonstige,0.0
12114059275,Steinschlag,Sonstige,0.0
12132281246,Steinschlag,Sonstige,0.0
11991322260,Steinschlag,Sonstige,0.0
10550160657,Steinschlag,Motorhaube,0.0
10778152014,Steinschlag,Tür,495.54
10778152014,Steinschlag,Sonstige,50.0
10778152014,Steinschlag,Tür,495.54
10550049646,Steinschlag,Sonstige,0.0
11220930823,Steinschlag,Sonstige,0.0
11831953497,Steinschlag,Scheibe,500.0
11942685540,Steinschlag,Scheibe,1550.9
11942685540,Steinschlag,Motorhaube,0.0
11413400865,Steinschlag,Motorhaube,578.52
12125121149,Steinschlag,Motorhaube,0.0
14910583879,Steinschlag,Scheibe,1550.9
14892564875,Steinschlag,Motorhaube,500.0
15410038153,Steinschlag,Motorhaube,0.0
15410038153,Steinschlag,Kotflügel,0.0
15066099329,Steinschlag,Motorhaube,500.0
14895978402,Steinschlag,Karosserie-Säule,0.0
14909986321,Steinschlag,Kotflügel,500.0
14909986321,Steinschlag,Motorhaube,515.62
15231483983,Steinschlag,Stoßfänger,0.0
15231483983,Steinschlag,Motorhaube,500.0
11361383826,Steinschlag,Stoßfänger,720.71
11361383826,Steinschlag,Motorhaube,0.0
15891595308,Steinschlag,Kotflügel,90.0
14914833221,Steinschlag,Sonstige,0.0
14914833221,Steinschlag,Motorhaube,0.0
15892064661,Steinschlag,Kotflügel,90.0
15892064661,Steinschlag,Kotflügel,90.0
15892064661,Steinschlag,Scheibe,0.0
11031237180,Steinschlag,Motorhaube,90.0
12046610277,Steinschlag,Motorhaube,0.0
12046610277,Steinschlag,Stoßfänger,0.0
12046610277,Steinschlag,Scheibe,0.0
11074237050,Steinschlag,Kotflügel,0.0
11074237050,Steinschlag,Stoßfänger,120.0
11074237050,Steinschlag,Motorhaube,0.0
11578811729,Steinschlag,Scheibe,0.0
11490266657,Steinschlag,Scheibe,0.0
12096917614,Steinschlag,Scheibe,0.0
12122805327,Steinschlag,Scheibe,0.0
12122805327,Steinschlag,Motorhaube,0.0
12103829680,Steinschlag,Scheibe,0.0
12052383367,Steinschlag,Scheibe,0.0
12082744864,Steinschlag,Scheibe,0.0
10393433238,Steinschlag,Scheibe,0.0
10393433238,Steinschlag,Stoßfänger,0.0
10564449333,Steinschlag,Stoßfänger,0.0
10902478983,Steinschlag,Motorhaube,0.0
10902478983,Steinschlag,Scheibe,0.0
10902478983,Steinschlag,Stoßfänger,0.0
10942331745,Steinschlag,Scheibe,110.0
10942331745,Steinschlag,Motorhaube,0.0
10554680239,Steinschlag,Scheibe,0.0
11509233766,Steinschlag,Stoßfänger,0.0
11554011684,Steinschlag,Stoßfänger,0.0
11554011684,Steinschlag,Scheibe,0.0
11503749496,Steinschlag,Scheibe,500.0
11399695531,Steinschlag,Sonstige,0.0
11421136671,Steinschlag,Scheibe,0.0
11421136671,Steinschlag,Stoßfänger,0.0
11421136671,Steinschlag,Motorhaube,0.0
11355346730,Steinschlag,Motorhaube,0.0
11355346730,Steinschlag,Scheibe,0.0
11355346730,Steinschlag,Stoßfänger,0.0
11578168761,Steinschlag,Tür,0.0
11590160712,Steinschlag,Motorhaube,0.0
11141450004,Steinschlag,Scheibe,0.0
11141450004,Steinschlag,Stoßfänger,0.0
11655751307,Steinschlag,Motorhaube,0.0
11553301038,Steinschlag,Motorhaube,0.0
11553301038,Steinschlag,Scheibe,0.0
11317233679,Steinschlag,Motorhaube,940.0
11944123761,Steinschlag,Motorhaube,500.0
12176759041,Steinschlag,Kotflügel,0.0
12176759041,Steinschlag,Motorhaube,0.0
12176759041,Steinschlag,Karosserie-Säule,100.0
12176759041,Steinschlag,Stoßfänger,0.0
12186086446,Steinschlag,Karosserie-Säule,0.0
12186086446,Steinschlag,Motorhaube,0.0
15842177097,Steinschlag,Scheibe,0.0
15371903772,Steinschlag,Stoßfänger,0.0
15371903772,Steinschlag,Motorhaube,0.0
15371903772,Steinschlag,Scheibe,0.0
15284164363,Steinschlag,Scheibe,0.0
12025357937,Steinschlag,Scheibe,0.0
15510852485,Steinschlag,Kotflügel,0.0
15125258142,Steinschlag,Motorhaube,0.0
15338283427,Steinschlag,Kotflügel,0.0
15843228504,Steinschlag,Kotflügel,800.0
20676196180,Steinschlag,Scheibe,0.0
32132767116,Steinschlag,Sonstige,0.0
28290533475,Steinschlag,Karosserie-Säule,0.0
22961177246,Steinschlag,Motorhaube,0.0
32176251726,Steinschlag,Sonstige,0.0
32917086997,Steinschlag,Scheibe,990.0
23288121501,Steinschlag,Scheibe,0.0
29597480537,Steinschlag,Scheibe,0.0
13332131967,Steinschlag,Scheibe,0.0
13778275936,Steinschlag,Scheibe,0.0
15133710172,Steinschlag,Scheibe,0.0
8342944583,Steinschlag,Sonstige,0.0
11845568095,Steinschlag,Sonstige,0.0
12773591197,Steinschlag,Sonstige,0.0
14610539641,Steinschlag,Sonstige,0.0
13457100825,Steinschlag,Scheibe,0.0
14789061404,Steinschlag,Scheibe,500.0
14543159146,Steinschlag,Sonstige,0.0
14543159146,Steinschlag,Scheibe,0.0
17656373045,Steinschlag,Motorhaube,0.0
13023720235,Steinschlag,Scheibe,0.0
13023720235,Steinschlag,Motorhaube,0.0
15165348113,Steinschlag,Scheibe,0.0
15165348113,Steinschlag,Motorhaube,0.0
15714931225,Steinschlag,Stoßfänger,0.0
17656138916,Steinschlag,Sonstige,0.0
15906003556,Steinschlag,Motorhaube,417.1
16103534168,Steinschlag,Tür,0.0
16100761783,Steinschlag,Motorhaube,0.0
16100761783,Steinschlag,Stoßfänger,0.0
15247070607,Steinschlag,Scheibe,0.0
14089514623,Steinschlag,Sonstige,0.0
14089514623,Steinschlag,Scheibe,0.0
14089514623,Steinschlag,Außenspiegel,0.0
14089514623,Steinschlag,Außenspiegel,0.0
22964054414,Steinschlag,Scheibe,0.0
16344929876,Steinschlag,Sonstige,0.0
14919993108,Steinschlag,Motorhaube,90.0
15182645399,Steinschlag,Sonstige,0.0
12477634158,Steinschlag,Stoßfänger,60.0
13290145416,Steinschlag,Sonstige,0.0
10867334317,Steinschlag,Scheibe,0.0
14209211261,Steinschlag,Scheibe,0.0
11790427184,Steinschlag,Scheibe,0.0
11356236983,Steinschlag,Stoßfänger,0.0
11356236983,Steinschlag,Tür,0.0
11356236983,Steinschlag,Motorhaube,0.0
11734157481,Steinschlag,Motorhaube,0.0
11378223126,Steinschlag,Scheibe,0.0
11887727903,Steinschlag,Sonstige,0.0
12649634897,Steinschlag,Scheibe,0.0
11708429997,Steinschlag,Scheibe,0.0
13068487234,Steinschlag,Scheibe,0.0
13216369246,Steinschlag,Motorhaube,0.0
12928092077,Steinschlag,Scheibe,0.0
15331880628,Steinschlag,Stoßfänger,0.0
15331880628,Steinschlag,Scheibe,0.0
15778210683,Steinschlag,Scheibe,0.0
16040886322,Steinschlag,Scheibe,0.0
15461419955,Steinschlag,Scheibe,0.0
15461419955,Steinschlag,Beleuchtung,0.0
15461419955,Steinschlag,Sonstige,0.0
16354577036,Steinschlag,Beleuchtung,0.0
16354577036,Steinschlag,Scheibe,0.0
16354577036,Steinschlag,Beleuchtung,0.0
16372270752,Steinschlag,Scheibe,0.0
15991566430,Steinschlag,Motorhaube,0.0
10564412544,Steinschlag,Scheibe,0.0
16124601092,Steinschlag,Motorhaube,512.27
15837267712,Steinschlag,Kotflügel,0.0
15837267712,Steinschlag,Motorhaube,0.0
15837267712,Steinschlag,Scheibe,0.0
17442337554,Steinschlag,Stoßfänger,0.0
17442337554,Steinschlag,Scheibe,0.0
17442337554,Steinschlag,Motorhaube,0.0
17425673237,Steinschlag,Sonstige,0.0
17473162907,Steinschlag,Karosserie-Säule,0.0
15925577223,Steinschlag,Stoßfänger,0.0
15925577223,Steinschlag,Motorhaube,0.0
15925577223,Steinschlag,Scheibe,945.77
17982962481,Steinschlag,Sonstige,0.0
17671072346,Steinschlag,Sonstige,0.0
23369633862,Steinschlag,Motorhaube,0.0
17804052863,Steinschlag,Scheibe,0.0
17804052863,Steinschlag,Motorhaube,0.0
28411189543,Steinschlag,Scheibe,120.0
17119678864,Steinschlag,Motorhaube,0.0
17119678864,Steinschlag,Scheibe,0.0
17119678864,Steinschlag,Stoßfänger,0.0
29386574721,Steinschlag,Motorhaube,0.0
16770966284,Steinschlag,Kotflügel,0.0
14387231323,Steinschlag,Sonstige,0.0
14387231323,Steinschlag,Beleuchtung,0.0
14387231323,Steinschlag,Beleuchtung,0.0
14387231323,Steinschlag,Scheibe,0.0
15956051867,Steinschlag,Beleuchtung,0.0
15956051867,Steinschlag,Beleuchtung,0.0
15956051867,Steinschlag,Scheibe,0.0
16881708308,Steinschlag,Motorhaube,0.0
16881708308,Steinschlag,Scheibe,0.0
17671072346,Steinschlag,Scheibe,0.0
16505577306,Steinschlag,Beleuchtung,0.0
16505577306,Steinschlag,Beleuchtung,0.0
17119678864,Steinschlag,Beleuchtung,0.0
17119678864,Steinschlag,Beleuchtung,0.0
17119678864,Steinschlag,Scheibe,0.0
17119678864,Steinschlag,Motorhaube,0.0
18408541254,Steinschlag,Scheibe,0.0
18408541254,Steinschlag,Motorhaube,0.0
17791959089,Steinschlag,Scheibe,0.0
17791959089,Steinschlag,Beleuchtung,0.0
17791959089,Steinschlag,Beleuchtung,0.0
17971676188,Steinschlag,Beleuchtung,0.0
17971676188,Steinschlag,Beleuchtung,0.0
17971676188,Steinschlag,Scheibe,0.0
20852944032,Steinschlag,Beleuchtung,0.0
20852944032,Steinschlag,Motorhaube,0.0
20852944032,Steinschlag,Beleuchtung,0.0
21693290538,Steinschlag,Motorhaube,0.0
29031634328,Steinschlag,Scheibe,0.0
13185812095,Steinschlag,Scheibe,0.0
14145764401,Steinschlag,Stoßfänger,440.77
14145764401,Steinschlag,Motorhaube,307.38
15835720022,Steinschlag,Sonstige,0.0
15876673934,Steinschlag,Sonstige,0.0
13213651743,Steinschlag,Stoßfänger,0.0
13213651743,Steinschlag,Scheibe,0.0
13073164371,Steinschlag,Scheibe,0.0
12793513034,Steinschlag,Scheibe,1245.0
12639888250,Steinschlag,Scheibe,1240.0
13801795885,Steinschlag,Scheibe,0.0
13801795885,Steinschlag,Motorhaube,0.0
13536732983,Steinschlag,Scheibe,0.0
13311630727,Steinschlag,Scheibe,0.0
13964338773,Steinschlag,Scheibe,0.0
18008812588,Steinschlag,Motorhaube,0.0
13948142175,Steinschlag,Stoßfänger,0.0
16624411440,Steinschlag,Scheibe,0.0
16624411440,Steinschlag,Beleuchtung,0.0
20676419755,Steinschlag,Beleuchtung,0.0
20676419755,Steinschlag,Scheibe,0.0
20676419755,Steinschlag,Beleuchtung,0.0
21664205056,Steinschlag,Motorhaube,0.0
21664205056,Steinschlag,Scheibe,0.0
18648755298,Steinschlag,Scheibe,0.0
29776539950,Steinschlag,Scheibe,0.0
29776539950,Steinschlag,Tür,110.0
29776539950,Steinschlag,Stoßfänger,0.0
29776539950,Steinschlag,Motorhaube,110.0
23211127653,Steinschlag,Sonstige,0.0
29075437724,Steinschlag,Scheibe,0.0
28443843137,Steinschlag,Scheibe,0.0
22950170940,Steinschlag,Beleuchtung,0.0
22950170940,Steinschlag,Beleuchtung,0.0
22950170940,Steinschlag,Scheibe,0.0
21953486119,Steinschlag,Motorhaube,0.0
21953486119,Steinschlag,Scheibe,0.0
21953486119,Steinschlag,Stoßfänger,0.0
29650270092,Steinschlag,Scheibe,0.0
29650270092,Steinschlag,Stoßfänger,0.0
29650270092,Steinschlag,Motorhaube,0.0
29114962790,Steinschlag,Scheibe,0.0
29114962790,Steinschlag,Beleuchtung,0.0
29114962790,Steinschlag,Beleuchtung,0.0
29114962790,Steinschlag,Stoßfänger,0.0
29556938400,Steinschlag,Scheibe,0.0
29556938400,Steinschlag,Motorhaube,0.0
16947634290,Steinschlag,Motorhaube,760.78
17392882473,Steinschlag,Scheibe,0.0
14261358210,Steinschlag,Motorhaube,150.0
15336523114,Steinschlag,Motorhaube,0.0
15336523114,Steinschlag,Scheibe,0.0
15047723277,Steinschlag,Scheibe,500.0
15518869783,Steinschlag,Scheibe,500.0
15518869783,Steinschlag,Motorhaube,0.0
10537144695,Steinschlag,Scheibe,500.0
15012905899,Steinschlag,Motorhaube,90.0
17346856053,Steinschlag,Sonstige,0.0
17768824421,Steinschlag,Stoßfänger,0.0
17768824421,Steinschlag,,0.0
17768824421,Steinschlag,Motorhaube,0.0
15017666433,Steinschlag,Scheibe,500.0
14844230786,Steinschlag,Scheibe,90.0
14690636885,Steinschlag,Motorhaube,364.12
14690636885,Steinschlag,Scheibe,1315.39
14690636885,Steinschlag,Tür,90.0
14690636885,Steinschlag,Stoßfänger,90.0
14991924889,Steinschlag,Motorhaube,0.0
14072800430,Steinschlag,Sonstige,0.0
15155500132,Steinschlag,Scheibe,0.0
15155500132,Steinschlag,Sonstige,0.0
